mass,x,y,vx,vy
1e+14,81.3478,-88.6026,0,2094.63
1e+14,80.7216,-70.8183,0,1407.96
1e+14,79.5009,-86.638,0,1630.08
1e+14,80.3722,-71.0063,0,1258.88
1e+14,81.6336,-88.3084,0,1955.13
1e+14,80.149,-79.2475,0,2762.4
1e+14,78.7264,-74.1585,0,4521.66
1e+14,80.3741,-70.3183,0,1887.79
1e+14,81.5833,-73.9545,0,2703.63
1e+14,78.4313,-75.7944,0,4061.41
1e+14,79.6028,-74.1867,0,3435.88
1e+14,79.557,-88.192,0,3728.32
1e+14,80.2692,-75.5589,0,1885.4
1e+14,78.6059,-84.6333,0,2793.21
1e+14,79.736,-77.439,0,4623.2
1e+14,78.7293,-79.8554,0,3009.2
1e+14,79.1675,-72.4114,0,4949.5
1e+14,79.9168,-86.3246,0,2830.21
1e+14,79.9674,-86.7477,0,3053.34
1e+14,78.6081,-80.0728,0,301.387
1e+14,78.4675,-80.9338,0,1485.11
1e+14,80.7529,-78.0913,0,3956.6
1e+14,78.4864,-76.0868,0,2336.54
1e+14,81.5969,-83.8417,0,4932.46
1e+14,80.6344,-85.0404,0,716.574
1e+14,79.0277,-71.4888,0,4063.25
1e+14,78.7288,-88.8526,0,4223.28
1e+14,78.7955,-80.7353,0,1211.14
1e+14,80.1893,-70.0853,0,2843.92
1e+14,78.5116,-70.3166,0,1519.03
1e+14,79.1772,-75.2415,0,4694.85
1e+14,78.8616,-79.5882,0,1637.76
1e+14,81.6448,-79.4412,0,2921.1
1e+14,78.6042,-70.388,0,545.333
1e+14,78.8829,-88.583,0,4919.43
1e+14,79.2948,-77.7822,0,3678.91
1e+14,79.4043,-73.2545,0,989.862
1e+14,80.0262,-81.3899,0,205.423
1e+14,79.306,-87.1424,0,2371.12
1e+14,78.6272,-80.1402,0,2100.04
1e+14,79.2253,-80.2089,0,3548.01
1e+14,81.6659,-86.6654,0,4876.84
1e+14,81.0828,-85.7893,0,1191.42
1e+14,78.997,-88.7106,0,2337.78
1e+14,78.6423,-75.9762,0,2645.95
1e+14,80.2485,-83.7181,0,4504.84
1e+14,78.5974,-76.5599,0,4802.78
1e+14,80.0436,-85.3633,0,2071.61
1e+14,81.5402,-84.4003,0,2036.64
1e+14,79.7989,-74.7027,0,3595.36
1e+14,80.3604,-76.2925,0,404.774
1e+14,80.1998,-72.5849,0,455.037
1e+14,79.7023,-81.9341,0,3921.7
1e+14,79.9554,-78.2305,0,949.154
1e+14,80.9666,-87.2439,0,2322.48
1e+14,80.5929,-72.3007,0,356.303
1e+14,79.5626,-84.9185,0,2994.7
1e+14,78.934,-76.8382,0,1315.28
1e+14,79.2975,-85.269,0,2470.19
1e+14,80.512,-70.699,0,3489.51
1e+14,78.7916,-73.4987,0,3024.08
1e+14,79.1953,-72.6688,0,4365.52
1e+14,81.2514,-86.5044,0,1179.53
1e+14,80.5115,-83.041,0,2732.98
1e+14,79.9859,-79.716,0,130.748
1e+14,79.6715,-82.3576,0,863.748
1e+14,80.1793,-79.1231,0,1344.55
1e+14,79.719,-76.1792,0,1846.97
1e+14,78.9744,-81.639,0,1426.25
1e+14,78.8883,-87.8883,0,872.305
1e+14,79.4379,-86.3461,0,2794.47
1e+14,78.6802,-75.7263,0,2624.53
1e+14,80.3089,-86.267,0,4683.34
1e+14,80.1255,-82.5705,0,347.634
1e+14,79.5418,-84.2674,0,1727.07
1e+14,79.0667,-79.2044,0,2115.55
1e+14,80.4872,-74.7629,0,261.095
1e+14,80.449,-83.0649,0,2506.88
1e+14,81.0291,-80.1839,0,4604.87
1e+14,80.2658,-76.1912,0,4657.76
1e+14,80.4163,-77.0341,0,1301.13
1e+14,78.8728,-71.32,0,4598.13
1e+14,81.0948,-75.6628,0,3728.46
1e+14,78.9048,-85.6074,0,1442.01
1e+14,78.9124,-77.4413,0,1634.19
1e+14,81.0942,-79.1698,0,3652.89
1e+14,79.0069,-82.1029,0,596.538
1e+14,81.5261,-80.9795,0,1697.2
1e+14,79.3133,-84.674,0,1716.63
1e+14,81.6484,-70.4039,0,3694.59
1e+14,79.1199,-73.1984,0,2849.48
1e+14,81.4913,-70.972,0,1297.36
1e+14,79.9918,-87.5784,0,860.504
1e+14,81.2971,-74.4314,0,107.363
1e+14,79.9737,-76.3916,0,405.93
1e+14,81.4787,-85.9574,0,4165.21
1e+14,78.8276,-85.2279,0,1109.11
1e+14,80.5357,-82.0507,0,1292.81
1e+14,79.3345,-86.601,0,943.149
1e+14,81.4447,-73.05,0,1849.8
1e+14,79.2899,-71.6479,0,4812.07
1e+14,80.0021,-71.6263,0,963.141
1e+14,81.1322,-87.4571,0,1762.02
1e+14,80.6973,-87.3225,0,4651.55
1e+14,79.118,-83.5635,0,293.698
1e+14,79.5929,-74.9749,0,4476.82
1e+14,78.8408,-80.1235,0,1894.2
1e+14,80.1496,-73.1674,0,3439.21
1e+14,80.7585,-71.8457,0,1457.94
1e+14,78.5974,-80.392,0,4964.03
1e+14,80.9453,-78.8139,0,530.964
1e+14,79.6775,-79.3262,0,999.108
1e+14,81.3503,-77.7323,0,3765.37
1e+14,79.1883,-70.1646,0,915.469
1e+14,80.7073,-74.9876,0,3482.99
1e+14,81.479,-77.5733,0,3525.6
1e+14,80.3166,-89.6214,0,3790.86
1e+14,81.1457,-84.4002,0,691.63
1e+14,78.978,-77.1814,0,4004.64
1e+14,81.0689,-74.4099,0,513.423
1e+14,81.02,-77.3627,0,653.242
1e+14,79.8631,-70.4174,0,3686.7
1e+14,78.5877,-75.1257,0,1281.93
1e+14,79.4713,-76.9373,0,2994.09
1e+14,80.9361,-82.5846,0,1077.76
1e+14,79.9183,-76.2125,0,2773.69
1e+14,79.4276,-79.6224,0,1612.82
1e+14,79.0884,-70.2205,0,4162.32
1e+14,79.943,-70.7818,0,3717.34
1e+14,81.0597,-73.4633,0,180.823
1e+14,80.1862,-87.4685,0,3199.43
1e+14,80.5171,-76.6355,0,1565.32
1e+14,78.3404,-78.3855,0,4258.64
1e+14,80.8776,-76.6788,0,1239
1e+14,81.0945,-86.98,0,2231.46
1e+14,79.7886,-74.1103,0,4327.2
1e+14,81.3817,-86.4731,0,4609.07
1e+14,80.3329,-72.793,0,4361.75
1e+14,81.5715,-89.9354,0,4705.77
1e+14,80.404,-76.3032,0,1622.13
1e+14,78.598,-82.4005,0,651.538
1e+14,79.9606,-71.4124,0,1391.23
1e+14,78.8476,-70.0107,0,340.38
1e+14,78.5729,-87.6996,0,4921.48
1e+14,80.9645,-76.3816,0,503.894
1e+14,80.3548,-83.683,0,1243.41
1e+14,78.431,-79.621,0,2490.64
1e+14,78.7957,-88.6483,0,25.3283
1e+14,79.6659,-70.8216,0,4583.92
1e+14,78.6062,-74.6113,0,2949.39
1e+14,80.072,-75.533,0,4362.03
1e+14,79.9691,-76.7076,0,1789.88
1e+14,79.3363,-70.4626,0,1212.98
1e+14,80.1174,-83.2569,0,1322.52
1e+14,79.7727,-76.8061,0,2707.33
1e+14,80.3152,-77.6365,0,2560.72
1e+14,81.1672,-80.8092,0,3190.89
1e+14,79.8185,-81.8993,0,2557.1
1e+14,81.3732,-82.9474,0,2034.25
1e+14,79.4503,-73.1359,0,3315.68
1e+14,78.915,-71.1658,0,3636.63
1e+14,80.1096,-89.9424,0,1590.57
1e+14,78.6306,-89.7117,0,1879.3
1e+14,79.2785,-75.438,0,1502.43
1e+14,81.0648,-87.0383,0,1089.67
1e+14,81.2692,-74.8841,0,4213.69
1e+14,81.5052,-76.1909,0,3232.86
1e+14,79.3015,-79.1275,0,2319.66
1e+14,78.425,-89.926,0,3326.3
1e+14,79.3977,-81.1257,0,1114.81
1e+14,81.545,-78.2207,0,2375.49
1e+14,78.3887,-87.4525,0,3464.34
1e+14,80.0148,-71.802,0,3836.05
1e+14,81.5728,-75.604,0,3309.33
1e+14,81.1397,-72.9578,0,3297.98
1e+14,78.9874,-71.4304,0,1875.76
1e+14,80.4193,-78.6281,0,4708.34
1e+14,80.7551,-70.668,0,2002.36
1e+14,80.6223,-85.3633,0,3329.17
1e+14,79.4989,-73.157,0,2443.73
1e+14,81.0575,-78.0544,0,281.971
1e+14,81.1259,-81.8823,0,2430.49
1e+14,78.7735,-82.8145,0,3506.02
1e+14,78.5478,-78.7063,0,1584.18
1e+14,79.8455,-76.5459,0,3304.71
1e+14,78.8326,-85.1121,0,687.556
1e+14,81.0063,-85.6836,0,2838.94
1e+14,78.3629,-70.7033,0,1365.51
1e+14,81.0717,-87.1231,0,4910.1
1e+14,79.7848,-79.2991,0,2808.19
1e+14,78.7115,-78.2859,0,2356.19
1e+14,78.5859,-78.2603,0,4719.19
1e+14,79.0137,-83.2563,0,2456.48
1e+14,78.4539,-71.5497,0,360.277
1e+14,80.1647,-70.8758,0,3489.19
1e+14,79.9454,-82.8125,0,139.669
1e+14,81.563,-85.2404,0,81.5044
1e+14,80.7607,-74.3164,0,3512.44
1e+14,81.3586,-75.1652,0,3438.72
1e+14,80.8133,-81.933,0,1956.85
1e+14,79.0146,-71.0992,0,370.74
1e+14,79.0856,-74.5163,0,1301.01
1e+14,81.5332,-71.1109,0,3682.68
1e+14,78.4518,-87.0242,0,2093.19
1e+14,80.1737,-82.0969,0,3497.22
1e+14,81.0015,-88.5999,0,1891.41
1e+14,79.3057,-79.1945,0,2995.56
1e+14,80.9544,-75.8904,0,2135.65
1e+14,81.65,-86.7301,0,4811.98
1e+14,79.9158,-87.9514,0,4236.47
1e+14,81.4478,-81.2678,0,2589.38
1e+14,81.2003,-82.8824,0,682.412
1e+14,80.7836,-76.4323,0,1349.06
1e+14,81.5718,-72.6843,0,3079.96
1e+14,80.3274,-88.4433,0,1067
1e+14,81.208,-85.0816,0,1042.68
1e+14,78.8801,-72.3295,0,1095.13
1e+14,81.4672,-80.8721,0,2132.43
1e+14,78.6188,-84.2834,0,2967.24
1e+14,81.115,-80.577,0,4579
1e+14,80.2953,-85.3394,0,3158.68
1e+14,78.4269,-75.9956,0,2577.51
1e+14,79.3709,-83.6418,0,3116.35
1e+14,80.1407,-74.9711,0,538.627
1e+14,80.6503,-78.7147,0,2640.77
1e+14,78.3856,-78.3942,0,2918.13
1e+14,80.1063,-81.5434,0,4755.32
1e+14,80.1607,-78.2062,0,2723.73
1e+14,80.1057,-81.7136,0,4497.69
1e+14,80.2437,-84.6315,0,2491.1
1e+14,78.6259,-87.3093,0,2220.53
1e+14,79.2654,-74.4725,0,745.011
1e+14,80.9948,-85.2253,0,2805.02
1e+14,79.1763,-83.7169,0,1938.55
1e+14,80.2059,-78.4265,0,198.596
1e+14,80.7397,-88.4777,0,3818.56
1e+14,79.2005,-87.9441,0,1476.84
1e+14,80.9138,-89.0085,0,3265.54
1e+14,80.6243,-81.9338,0,1153
1e+14,78.354,-82.8349,0,1956.33
1e+14,78.8438,-75.8132,0,1007.96
1e+14,79.3265,-77.6828,0,4527.96
1e+14,81.4842,-70.1468,0,3623.47
1e+14,81.6573,-76.927,0,3245.67
1e+14,79.4403,-82.5507,0,4588.07
1e+14,78.4637,-85.6188,0,249.61
1e+14,79.0611,-82.0087,0,3804.43
1e+14,79.5048,-72.8217,0,2582.66
1e+14,81.2229,-81.634,0,4010.79
1e+14,78.6886,-82.7379,0,1920.66
1e+14,80.9044,-77.8657,0,3339.02
1e+14,81.3152,-75.953,0,121.049
1e+14,81.1354,-81.5378,0,1778.08
1e+14,79.2939,-80.4777,0,1013.95
1e+14,79.0223,-89.7975,0,372.525
1e+14,80.0775,-87.0365,0,917.928
1e+14,78.8991,-75.301,0,2095.31
1e+14,80.5546,-76.0382,0,1434.72
1e+14,80.9693,-70.1737,0,4070.86
1e+14,81.4931,-76.1193,0,154.087
1e+14,80.1907,-84.829,0,3076.27
1e+14,80.0108,-88.0791,0,2252.19
1e+14,81.1512,-73.7508,0,1029.58
1e+14,79.8934,-70.2965,0,163.762
1e+14,80.836,-78.9525,0,4138.08
1e+14,78.6812,-88.9577,0,3928.16
1e+14,78.426,-87.7832,0,4571.32
1e+14,79.5011,-72.389,0,4321.52
1e+14,81.2511,-74.2301,0,1998.53
1e+14,79.2757,-76.9983,0,1290.92
1e+14,79.1837,-79.9734,0,4826.93
1e+14,80.4303,-85.4108,0,4327.25
1e+14,79.4394,-76.9583,0,2729.62
1e+14,80.8543,-72.0841,0,3057.28
1e+14,80.3753,-89.9234,0,2974.24
1e+14,81.2528,-88.8991,0,2044.65
1e+14,78.7168,-77.1725,0,630.724
1e+14,79.5432,-89.0421,0,3152.66
1e+14,80.6756,-88.841,0,4852.95
1e+14,79.1296,-70.3568,0,4653.79
1e+14,79.1136,-89.658,0,805.984
1e+14,80.893,-87.9793,0,2168.67
1e+14,80.0465,-71.4987,0,272.063
1e+14,78.8318,-80.0738,0,2911.63
1e+14,80.4502,-82.5122,0,2316.78
1e+14,79.5324,-88.7419,0,1896.34
1e+14,79.5876,-89.1498,0,1373.94
1e+14,79.4593,-88.4807,0,2496.08
1e+14,78.5637,-79.7077,0,3573.23
1e+14,79.5864,-71.7048,0,740.28
1e+14,78.6117,-80.9726,0,2047.68
1e+14,79.4889,-82.6437,0,1064.54
1e+14,78.678,-72.0886,0,4358.04
1e+14,81.0067,-86.759,0,4279.71
1e+14,81.3932,-85.0992,0,2820.53
1e+14,80.7204,-89.7835,0,2037.76
1e+14,78.8282,-85.4873,0,4619.85
1e+14,79.9973,-75.5177,0,1169.3
1e+14,80.6711,-83.7547,0,989.975
1e+14,80.1942,-77.849,0,1177.65
1e+14,80.9278,-73.7293,0,661.563
1e+14,80.9172,-82.9225,0,267.381
1e+14,81.4827,-83.7751,0,2843.14
1e+14,79.1372,-86.3836,0,361.826
1e+14,79.9628,-88.6082,0,311.028
1e+14,81.2733,-74.5951,0,2932.37
1e+14,81.5229,-82.7474,0,2626.87
1e+14,81.2645,-85.1428,0,3580.32
1e+14,79.1959,-89.8237,0,3879.12
1e+14,79.6329,-82.637,0,658.473
1e+14,81.303,-78.5363,0,2306.74
1e+14,79.2851,-70.537,0,2472.57
1e+14,81.6573,-77.1056,0,3614.27
1e+14,78.9547,-88.9467,0,4164.99
1e+14,79.0222,-79.1769,0,812.521
1e+14,78.8038,-71.7006,0,881.222
1e+14,80.6579,-75.4509,0,4703.31
1e+14,81.2238,-89.3924,0,1776.9
1e+14,79.4098,-72.2831,0,3013.42
1e+14,79.7327,-70.019,0,2004.05
1e+14,79.2217,-85.4815,0,9.30163
1e+14,81.3623,-83.9685,0,649.405
1e+14,79.099,-73.999,0,2737.62
1e+14,80.8261,-72.9377,0,2032.71
1e+14,78.36,-83.8486,0,1570.78
1e+14,79.6536,-72.3295,0,1773.49
1e+14,80.255,-87.1485,0,2077.88
1e+14,79.6937,-88.8655,0,1175.82
1e+14,79.9903,-79.3608,0,1678.02
1e+14,81.6223,-86.6679,0,3349.2
1e+14,81.1151,-86.506,0,749.043
1e+14,80.7634,-78.2672,0,1106.01
1e+14,79.5471,-74.4801,0,3131.54
1e+14,80.5389,-79.2842,0,834.968
1e+14,79.9232,-82.3753,0,134.907
1e+14,80.4293,-70.7371,0,1940.15
1e+14,78.4804,-75.3957,0,2787.54
1e+14,79.7785,-72.8838,0,3670.03
1e+14,78.7896,-74.7538,0,3000.28
1e+14,80.7185,-80.8113,0,809.995
1e+14,78.672,-78.8103,0,3802.02
1e+14,79.3321,-70.8601,0,1184.42
1e+14,81.318,-73.5913,0,1150.08
1e+14,78.6807,-82.8292,0,408.194
1e+14,80.3696,-72.5823,0,4741.66
1e+14,81.0801,-76.4776,0,4812.53
1e+14,79.8974,-83.2284,0,2833.48
1e+14,79.3606,-74.0038,0,2493.4
1e+14,80.0818,-86.5022,0,1929.11
1e+14,78.8915,-85.6963,0,1976.9
1e+14,79.7881,-87.0402,0,3267.82
1e+14,79.064,-86.4883,0,1436.07
1e+14,79.4401,-76.4733,0,491.263
1e+14,79.0417,-76.6845,0,791.4
1e+14,79.8519,-71.5582,0,3567.1
1e+14,81.5801,-75.402,0,2682.8
1e+14,79.4627,-79.1268,0,2214.36
1e+14,81.1818,-87.5999,0,1493.08
1e+14,78.4692,-71.3035,0,4717.69
1e+14,80.8986,-83.402,0,3038.55
1e+14,79.3524,-81.666,0,3250.82
1e+14,79.2901,-83.0765,0,2344.05
1e+14,79.6897,-75.9357,0,898.556
1e+14,78.7227,-83.5585,0,4772.75
1e+14,80.7334,-81.355,0,718.367
1e+14,81.2135,-71.6131,0,4217.25
1e+14,81.3016,-79.6671,0,2232.07
1e+14,79.4175,-79.9439,0,1446.82
1e+14,80.0409,-79.4973,0,3009.91
1e+14,78.6408,-84.2252,0,4825.7
1e+14,80.6888,-84.5931,0,4416.82
1e+14,79.0212,-86.9709,0,3583.98
1e+14,80.7852,-82.5246,0,2473
1e+14,79.9436,-89.418,0,4938.56
1e+14,79.2786,-82.8929,0,291.63
1e+14,80.2119,-87.5689,0,2227.51
1e+14,80.279,-86.1279,0,28.7332
1e+14,81.1376,-78.2542,0,4690.86
1e+14,79.7833,-88.155,0,3107.17
1e+14,80.879,-82.8921,0,2408.15
1e+14,79.3271,-76.5108,0,807.49
1e+14,80.9814,-76.5047,0,3065.33
1e+14,80.933,-89.6204,0,4074.43
1e+14,78.7419,-72.019,0,5.09388
1e+14,80.3107,-84.1384,0,1731.6
1e+14,79.6651,-71.1395,0,3918.43
1e+14,81.1884,-82.4172,0,1969.37
1e+14,79.3603,-89.966,0,1082.38
1e+14,79.0059,-83.8584,0,2894.98
1e+14,79.3146,-75.7078,0,612.927
1e+14,78.624,-80.897,0,2424.31
1e+14,79.3591,-72.2536,0,3424.56
1e+14,80.0713,-88.8617,0,779.295
1e+14,80.1808,-71.5997,0,2936.44
1e+14,78.5098,-72.1715,0,3546.75
1e+14,78.9646,-72.2639,0,764.321
1e+14,79.6839,-76.7586,0,2781.1
1e+14,79.3849,-71.816,0,2231.9
1e+14,79.8849,-70.744,0,4719.6
1e+14,81.5204,-77.6214,0,3973.63
1e+14,79.888,-72.858,0,1705.08
1e+14,79.5293,-87.618,0,1424.22
1e+14,78.3812,-87.5678,0,3383.12
1e+14,80.5134,-85.8557,0,4390.33
1e+14,80.1494,-78.8152,0,3116.13
1e+14,78.3916,-74.193,0,836.561
1e+14,80.0725,-70.3038,0,2085.6
1e+14,80.57,-80.9032,0,3640.05
1e+14,79.7787,-75.8619,0,2334.57
1e+14,81.4962,-78.2359,0,4699.51
1e+14,81.234,-81.5937,0,3.82882
1e+14,80.1595,-77.8432,0,1308.84
1e+14,79.2395,-71.0902,0,4686.52
1e+14,80.6261,-87.4528,0,4216.6
1e+14,79.1962,-76.7938,0,2818.55
1e+14,81.5271,-83.1393,0,4205.68
1e+14,78.3384,-74.2607,0,2027.43
1e+14,79.584,-88.7206,0,2452.36
1e+14,80.6059,-80.8168,0,903.695
1e+14,80.0009,-74.0327,0,680.223
1e+14,80.5161,-74.7694,0,460.42
1e+14,80.93,-77.3517,0,123.395
1e+14,80.3839,-83.4762,0,124.536
1e+14,78.4083,-89.039,0,1426.2
1e+14,79.8621,-88.8693,0,2694.85
1e+14,79.8773,-73.6333,0,722.753
1e+14,79.2273,-75.6279,0,3964.5
1e+14,80.4822,-70.5629,0,3006.97
1e+14,78.4782,-81.4032,0,4760.23
1e+14,79.1431,-73.7984,0,1473.86
1e+14,79.1738,-75.0674,0,4887.32
1e+14,81.0821,-81.8524,0,2901.42
1e+14,80.3107,-86.7858,0,4316.24
1e+14,81.1557,-74.1332,0,425.372
1e+14,80.3326,-75.7291,0,3507.94
1e+14,79.5599,-79.185,0,2887.6
1e+14,79.3756,-86.1963,0,2041.8
1e+14,78.6592,-72.0952,0,2022.4
1e+14,81.2926,-75.0751,0,1676.65
1e+14,79.5581,-79.9913,0,910.742
1e+14,78.4965,-73.2741,0,3969.49
1e+14,78.8401,-86.2279,0,3204.36
1e+14,81.0547,-77.2957,0,4561.14
1e+14,79.4063,-87.6103,0,487.095
1e+14,81.599,-73.0805,0,1016.53
1e+14,81.3339,-71.2747,0,1379.16
1e+14,80.3082,-77.8512,0,3876.24
1e+14,81.0749,-84.3482,0,1437.44
1e+14,79.7158,-79.7314,0,2515.15
1e+14,80.442,-85.1649,0,1293.7
1e+14,80.0499,-72.5397,0,988.134
1e+14,78.9518,-87.0712,0,3708.93
1e+14,79.0678,-86.7702,0,933.01
1e+14,81.5717,-70.2757,0,857.967
1e+14,81.3136,-76.3448,0,1695.39
1e+14,78.7808,-87.2654,0,812.797
1e+14,79.7915,-81.5517,0,39.102
1e+14,79.4373,-81.6806,0,2727.53
1e+14,80.9993,-71.408,0,1034.03
1e+14,80.5795,-83.9352,0,3961.35
1e+14,79.7578,-84.365,0,2834.36
1e+14,81.4087,-85.3154,0,1877.47
1e+14,81.1234,-77.2934,0,3663.01
1e+14,79.1241,-83.1018,0,100.029
1e+14,81.3847,-84.7022,0,4507.32
1e+14,79.7073,-80.1032,0,105.138
1e+14,80.9844,-73.2735,0,3793
1e+14,80.4476,-81.989,0,397.94
1e+14,80.3889,-77.7727,0,20.1156
1e+14,80.8749,-74.8238,0,1152.13
1e+14,80.2405,-84.9975,0,1741.41
1e+14,81.2479,-74.3665,0,4346.37
1e+14,80.1411,-87.2606,0,3246.43
1e+14,80.7698,-72.4725,0,176.037
1e+14,78.6314,-88.7684,0,1170.97
1e+14,78.8405,-81.4865,0,4949.77
1e+14,80.9163,-73.7405,0,1394.89
1e+14,81.5295,-85.771,0,3431.3
1e+14,78.4215,-76.8146,0,4286.91
1e+14,79.3923,-78.442,0,1795.77
1e+14,81.3528,-79.5679,0,3818.02
1e+14,79.1631,-76.7609,0,3069.93
1e+14,79.5107,-78.6957,0,2438.38
1e+14,81.0298,-89.0552,0,2877.02
1e+14,79.9448,-87.8512,0,4693.13
1e+14,79.6716,-79.5667,0,3749.75
1e+14,81.6556,-84.4861,0,2938.36
1e+14,79.86,-80.0691,0,3046.19
1e+14,78.4908,-70.1523,0,2215.76
1e+14,79.5347,-85.6459,0,82.5134
1e+14,80.1744,-75.2572,0,4898.12
1e+14,79.5424,-89.7052,0,592.123
1e+14,79.5587,-83.1177,0,3668.82
1e+14,79.0679,-79.4574,0,2615.34
1e+14,78.6552,-76.7654,0,2427.59
1e+14,79.8277,-78.7963,0,3458.22
1e+14,78.9434,-88.9173,0,216.333
1e+14,78.5032,-84.1516,0,4206.89
1e+14,78.3511,-80.414,0,3599.69
1e+14,79.8378,-75.4922,0,3174.41
1e+14,79.0036,-77.2482,0,2973.82
1e+14,79.9665,-82.9458,0,4833.25
1e+14,79.7678,-76.5154,0,4805.27
1e+14,80.868,-71.7158,0,4032.77
1e+14,80.9288,-73.2095,0,751.109
1e+14,80.6341,-79.8771,0,4555.15
1e+14,80.626,-74.9561,0,3812.6
1e+14,80.2071,-73.8483,0,841.483
1e+14,81.4353,-85.7537,0,554.213
1e+14,79.1634,-83.0339,0,1732.09
1e+14,80.44,-71.8172,0,4674.43
1e+14,81.4828,-74.9861,0,4660.24
1e+14,79.9333,-82.2854,0,4595.85
1e+14,78.4905,-77.5042,0,4712.93
1e+14,79.584,-74.4729,0,4201.63
1e+14,78.9539,-88.6637,0,835.124
1e+14,80.8339,-71.8257,0,4700.35
1e+14,80.0397,-74.0479,0,4068.7
1e+14,79.0911,-76.8811,0,1616.66
1e+14,81.3336,-73.1183,0,2499.23
1e+14,78.7138,-79.5424,0,2726.87
1e+14,81.1635,-86.8129,0,433.703
1e+14,81.4067,-86.2978,0,1264.63
1e+14,80.1949,-86.0652,0,801.618
1e+14,81.3011,-76.3733,0,3125.15
1e+14,81.3198,-87.8208,0,870.44
1e+14,80.4504,-83.1458,0,1427.57
1e+14,80.4274,-78.9904,0,4460.53
1e+14,78.672,-77.2469,0,4506.19
1e+14,79.2853,-70.9097,0,181.557
1e+14,81.1991,-75.9587,0,2545.92
1e+14,81.389,-88.5763,0,2912.15
1e+14,80.1386,-78.9448,0,1835.41
1e+14,80.9962,-83.567,0,1343.73
1e+14,79.529,-72.118,0,33.7237
1e+14,78.8604,-84.2868,0,594.74
1e+14,80.7475,-76.2041,0,422.658
1e+14,80.7092,-78.8443,0,1800.06
1e+14,81.427,-81.3511,0,3275.7
1e+14,80.3324,-84.977,0,606.176
1e+14,80.785,-80.593,0,420.579
1e+14,80.6464,-76.6316,0,931.069
1e+14,78.8928,-72.9166,0,689.049
1e+14,79.4719,-75.67,0,273.202
1e+14,80.9787,-82.5838,0,1052.18
1e+14,80.3479,-75.9025,0,878.683
1e+14,81.0342,-84.5312,0,4172.91
1e+14,78.684,-87.5822,0,3408.14
1e+14,79.0741,-88.1643,0,4103.42
1e+14,78.3706,-73.0562,0,3217.41
1e+14,79.1534,-70.9089,0,3805.63
1e+14,79.6205,-71.4432,0,973.519
1e+14,80.106,-71.4946,0,1030.68
1e+14,81.6034,-73.9151,0,260.303
1e+14,78.7644,-79.578,0,4770.97
1e+14,80.2148,-76.9565,0,461.88
1e+14,81.0127,-78.4502,0,442.912
1e+14,80.009,-75.9244,0,4223.98
1e+14,80.8863,-81.5842,0,2343.3
1e+14,78.8222,-75.4162,0,1296.23
1e+14,79.6646,-85.2698,0,2685.31
1e+14,79.7466,-70.1896,0,4979.9
1e+14,81.1409,-89.3496,0,3252.17
1e+14,81.3957,-73.8038,0,2913.05
1e+14,80.7486,-84.4276,0,2170.74
1e+14,81.6152,-79.3142,0,3788
1e+14,78.7366,-88.2605,0,4024.55
1e+14,80.0724,-83.6495,0,3866.4
1e+14,78.3521,-80.2812,0,3423.28
1e+14,80.8481,-77.2824,0,997.428
1e+14,79.86,-75.2559,0,1276.39
1e+14,81.3697,-80.3212,0,1150.68
1e+14,79.5179,-73.2069,0,3045.27
1e+14,81.3893,-79.1262,0,348.342
1e+14,79.7205,-86.0173,0,4036.54
1e+14,79.3763,-77.4988,0,4130.81
1e+14,81.4653,-78.8322,0,1833.15
1e+14,80.9675,-71.5473,0,4421.61
1e+14,79.5684,-86.1586,0,3617.06
1e+14,78.678,-88.7555,0,515.887
1e+14,80.5391,-76.8408,0,4108.01
1e+14,79.7829,-89.738,0,1548.29
1e+14,80.5127,-82.773,0,764.162
1e+14,80.3356,-73.9657,0,1086.04
1e+14,81.3708,-86.7994,0,2061.91
1e+14,80.4217,-74.6974,0,3264.9
1e+14,80.0153,-75.0862,0,2870.68
1e+14,79.9769,-88.174,0,4004.73
1e+14,78.5852,-71.9148,0,2374.33
1e+14,78.6577,-76.3398,0,4294.67
1e+14,81.384,-72.1965,0,1587.11
1e+14,81.3615,-80.4949,0,949.28
1e+14,78.4403,-84.162,0,2956.81
1e+14,79.6089,-76.1359,0,4857.02
1e+14,79.3863,-89.6789,0,3376.07
1e+14,79.0412,-88.1031,0,4027.55
1e+14,78.7655,-86.233,0,380.832
1e+14,80.8572,-74.7669,0,3150.7
1e+14,78.9556,-76.6777,0,494.195
1e+14,80.5132,-83.4466,0,2000.85
1e+14,78.6916,-79.1977,0,717.59
1e+14,81.4873,-73.5542,0,3598.19
1e+14,81.1102,-83.4444,0,1212.54
1e+14,80.4009,-71.8538,0,4987.69
1e+14,79.3605,-71.2045,0,919.947
1e+14,81.0377,-78.5891,0,4149.11
1e+14,81.5381,-79.4129,0,682.145
1e+14,79.1123,-76.393,0,4443.46
1e+14,78.5783,-85.5066,0,3137.11
1e+14,79.9548,-80.9642,0,17.9944
1e+14,79.2218,-79.9334,0,1118.07
1e+14,79.4644,-86.89,0,2433.91
1e+14,79.1269,-84.0706,0,2411.27
1e+14,79.6965,-89.1438,0,3832.16
1e+14,80.7377,-72.5147,0,2726.46
1e+14,79.4791,-87.8624,0,3815.77
1e+14,79.7957,-83.7937,0,1527.47
1e+14,78.9949,-75.6898,0,2291.37
1e+14,81.0621,-71.6521,0,3063.55
1e+14,80.6075,-83.5155,0,3301.8
