mass,x,y,vx,vy
1e+14,88.7942,96.7992,0,-1016.59
1e+14,86.772,110.61,0,-3233.21
1e+14,95.4703,102.626,0,-45.3276
1e+14,96.9181,101.749,0,-2073.66
1e+14,106.849,111.897,0,-1462.99
1e+14,95.3119,106.739,0,-4985.83
1e+14,108.385,96.7831,0,-1525.78
1e+14,90.0119,97.0313,0,-2584.1
1e+14,88.0867,106.264,0,-3177.89
1e+14,85.6335,109.57,0,-3688.07
1e+14,86.731,88.4614,0,-2745.02
1e+14,109.48,89.9715,0,-3158.44
1e+14,113.08,107.85,0,-231.122
1e+14,92.9588,91.7598,0,-3455.19
1e+14,86.9457,95.9658,0,-3424.2
1e+14,106.064,88.054,0,-2091.3
1e+14,90.0672,93.216,0,-933.897
1e+14,84.6703,87.1853,0,-4658.19
1e+14,113.497,112.791,0,-954.633
1e+14,99.968,95.8236,0,-4139.79
1e+14,109.469,105.684,0,-3689.17
1e+14,116.038,91.2389,0,-1528.82
1e+14,87.033,97.2803,0,-270.456
1e+14,105.168,84.522,0,-906.662
1e+14,91.4373,86.0169,0,-1660.99
1e+14,93.8314,91.7735,0,-338.048
1e+14,115.223,86.0764,0,-3120.41
1e+14,90.6737,86.1739,0,-495.395
1e+14,114.145,109.181,0,-1243.51
1e+14,109.12,87.4145,0,-2265.66
1e+14,91.0714,102.966,0,-3920.46
1e+14,97.6428,115.461,0,-4873.39
1e+14,96.2371,89.7427,0,-4205.8
1e+14,101.086,110.826,0,-3222.03
1e+14,116.157,116.561,0,-406.969
1e+14,85.626,115.834,0,-3876.68
1e+14,95.7602,108.83,0,-1931.15
1e+14,102.728,110.052,0,-2156.12
1e+14,101.922,96.3046,0,-4888.31
1e+14,83.3697,93.798,0,-1330.7
1e+14,87.4032,85.6068,0,-1851.94
1e+14,85.4928,110.443,0,-1592.81
1e+14,115.618,97.243,0,-4017.07
1e+14,113.104,111.295,0,-1831.94
1e+14,110.995,94.7803,0,-3878.99
1e+14,116.223,87.5079,0,-3466.11
1e+14,106.827,108.337,0,-4205.3
1e+14,93.6919,113.627,0,-67.9213
1e+14,103.444,116.312,0,-737.075
1e+14,84.2239,85.099,0,-4875.06
1e+14,112.625,96.2004,0,-1394.03
1e+14,114.539,90.9338,0,-3461.93
1e+14,90.4424,98.3219,0,-1147.2
1e+14,88.2083,83.9209,0,-2017.36
1e+14,83.6827,88.2225,0,-1272.69
1e+14,90.736,100.118,0,-946.993
1e+14,109.169,105.402,0,-3907.83
1e+14,91.7838,110.984,0,-1540.21
1e+14,92.3923,104.674,0,-4220.94
1e+14,94.7797,95.8553,0,-1170.45
1e+14,106.123,105.11,0,-3546.94
1e+14,92.072,87.7079,0,-706.926
1e+14,109.261,84.949,0,-3480.03
1e+14,88.3545,107.504,0,-3115.12
1e+14,109.789,88.792,0,-1143.81
1e+14,84.1469,90.6314,0,-1606.78
1e+14,93.9038,107.995,0,-3727.71
1e+14,85.2816,94.5241,0,-4485.05
1e+14,98.3407,111.291,0,-2420.85
1e+14,104.571,83.7127,0,-2102.88
1e+14,90.3619,112.049,0,-1372.11
1e+14,91.0035,95.517,0,-2582.62
1e+14,99.8857,112.076,0,-708.186
1e+14,105.994,102.189,0,-2109.74
1e+14,95.2657,96.9,0,-885.154
1e+14,109.229,105.392,0,-2366.8
1e+14,111.304,91.7303,0,-2164.82
1e+14,97.6172,86.2408,0,-4212.06
1e+14,109.86,114.243,0,-4772.36
1e+14,106.854,87.2494,0,-3828.67
1e+14,88.5408,105.497,0,-2517.15
1e+14,88.0631,110.583,0,-1633.89
1e+14,111.784,84.7232,0,-2402.53
1e+14,112.897,101.648,0,-3795.71
1e+14,116.038,114.021,0,-2902.95
1e+14,105.124,93.7941,0,-41.2488
1e+14,111.691,93.8719,0,-2052.08
1e+14,86.6661,97.5443,0,-3243.62
1e+14,100.659,111.993,0,-1630.43
1e+14,106.695,95.2658,0,-1775.36
1e+14,112.236,111.307,0,-2311.2
1e+14,106.804,91.7689,0,-4072.02
1e+14,92.3195,113.418,0,-1464.05
1e+14,107.071,111.218,0,-748.412
1e+14,109.19,84.5942,0,-4403.46
1e+14,99.1928,99.6674,0,-3707.23
1e+14,86.643,108.597,0,-4062.92
1e+14,99.255,112.477,0,-296.447
1e+14,110.748,115.837,0,-1438.04
1e+14,106.802,116.145,0,-4547.42
1e+14,103.4,84.8988,0,-4825.25
1e+14,105.879,100.93,0,-1591.8
1e+14,96.4645,111.395,0,-2395.85
1e+14,114.218,95.3232,0,-4933.34
1e+14,101.352,87.2987,0,-1984.45
1e+14,101.336,87.6661,0,-1874.68
1e+14,83.5369,104.142,0,-3130.84
1e+14,100.159,102.069,0,-419.321
1e+14,95.2501,101.727,0,-2973.87
1e+14,85.7158,91.2905,0,-2473.1
1e+14,105.468,98.8154,0,-396.759
1e+14,101.087,102.891,0,-1122.61
1e+14,98.4021,109.924,0,-1029.17
1e+14,92.6094,86.5911,0,-1976.34
1e+14,104.433,105.372,0,-3092.35
1e+14,96.7188,86.4924,0,-214.911
1e+14,97.4017,97.0287,0,-4073.13
1e+14,99.1135,100.382,0,-1783.62
1e+14,93.4704,89.9721,0,-4650.53
1e+14,102.353,86.108,0,-1587.9
1e+14,96.4806,83.5234,0,-42.0641
1e+14,106.861,114.799,0,-4078.87
1e+14,98.8652,94.869,0,-451.736
1e+14,112.874,113.943,0,-2086.3
1e+14,87.7185,84.2357,0,-3483.71
1e+14,98.6324,115.248,0,-4891.85
1e+14,99.9067,98.9618,0,-3057.21
1e+14,98.6212,92.5735,0,-181.311
1e+14,100.362,113.915,0,-4920.13
1e+14,84.7141,89.6201,0,-3489.63
1e+14,86.2043,102.425,0,-4354.76
1e+14,100.25,94.2912,0,-883.116
1e+14,104.906,91.2243,0,-450.005
1e+14,93.6733,101.144,0,-3527.49
1e+14,91.9719,105.026,0,-1320.06
1e+14,89.354,106.079,0,-3243.35
1e+14,112.959,106.413,0,-1844.44
1e+14,95.6598,87.3228,0,-1097.27
1e+14,99.7528,111.673,0,-2567.23
1e+14,90.164,85.5748,0,-4865.89
1e+14,96.2624,116.147,0,-772.71
1e+14,112.521,112.63,0,-4218.74
1e+14,102.839,115.053,0,-4016.36
1e+14,91.7052,88.884,0,-1832.05
1e+14,91.2929,93.7818,0,-3484.33
1e+14,86.3231,99.0191,0,-1000.8
1e+14,88.8676,97.8714,0,-4672.21
1e+14,105.049,98.1522,0,-1174.7
1e+14,92.2788,96.3024,0,-4016.86
1e+14,108.636,110.599,0,-681.192
1e+14,116.109,107.051,0,-2960.96
1e+14,106.225,87.0624,0,-2201.37
1e+14,96.3373,108.541,0,-1276.67
1e+14,106.099,100.972,0,-342.025
1e+14,94.0708,114.952,0,-2145.93
1e+14,113.534,91.9206,0,-2961.54
1e+14,101.93,106.764,0,-3889.02
1e+14,85.8736,111.518,0,-267.173
1e+14,95.3391,96.7346,0,-1064.54
1e+14,107.784,98.3941,0,-231.967
1e+14,83.3668,112.752,0,-3897.48
1e+14,89.9301,88.9876,0,-148.509
1e+14,115.411,106.076,0,-4601.05
1e+14,97.0332,104.316,0,-993.756
1e+14,92.4865,86.4606,0,-2604.65
1e+14,85.7012,112.865,0,-3893.93
1e+14,84.7436,86.2207,0,-844.601
1e+14,98.0828,110.947,0,-4318.57
1e+14,116.298,113.59,0,-1542.21
1e+14,112.285,109.619,0,-2812.48
1e+14,89.1776,108.177,0,-3023.2
1e+14,85.4465,98.6235,0,-2963.66
1e+14,89.7951,85.4139,0,-2341.34
1e+14,97.0906,102.138,0,-232.169
1e+14,102.558,99.6316,0,-3602.84
1e+14,110.793,96.9162,0,-3729.05
1e+14,99.3738,108.653,0,-3104.5
1e+14,91.5221,112.212,0,-951.76
1e+14,107.226,109.322,0,-142.713
1e+14,104.935,102.967,0,-4213.91
1e+14,101.728,105.255,0,-2183.78
1e+14,99.9192,108.72,0,-17.9977
1e+14,96.1438,88.7959,0,-1027.96
1e+14,94.3622,111.962,0,-1423.31
1e+14,91.3586,96.7809,0,-4001.68
1e+14,106.786,92.4499,0,-2076.73
1e+14,83.8125,103.033,0,-3373.3
1e+14,94.254,93.0075,0,-3626.86
1e+14,96.7682,83.7685,0,-4027.61
1e+14,88.0041,85.403,0,-1999.21
1e+14,116.641,93.3493,0,-2853.57
1e+14,115.97,106.474,0,-778.836
1e+14,87.4877,105.905,0,-4900.38
1e+14,91.7566,86.4953,0,-3681.28
1e+14,112.284,97.7803,0,-1429.72
1e+14,85.0067,108.123,0,-1441.38
1e+14,99.2186,100.899,0,-413.66
1e+14,84.7886,108.804,0,-4542.76
1e+14,109.278,100.859,0,-1693.28
1e+14,97.8098,88.8158,0,-4018.1
1e+14,99.08,104.061,0,-1578.05
1e+14,101.674,94.2372,0,-1266.6
1e+14,86.9032,115.557,0,-4206.61
1e+14,91.9355,92.7746,0,-2368.44
1e+14,113.922,93.9799,0,-1879.85
1e+14,89.0843,105.685,0,-637.583
1e+14,113.339,116.358,0,-4357.98
1e+14,87.224,107.655,0,-2706.65
1e+14,90.5442,110.24,0,-2064.98
1e+14,105.877,111.512,0,-3795.94
1e+14,110.313,97.4165,0,-1001.01
1e+14,107.162,104.859,0,-4443.3
1e+14,109.343,99.54,0,-1418.99
1e+14,108.59,99.1038,0,-2711.3
1e+14,105.679,83.3369,0,-3134.91
1e+14,88.4547,92.2192,0,-4086.14
1e+14,110.772,109.678,0,-1750.41
1e+14,104.507,112.345,0,-2152.86
1e+14,99.9293,111.523,0,-737.936
1e+14,96.7353,97.2475,0,-1683.05
1e+14,89.6312,98.8317,0,-3384.96
1e+14,93.3219,94.0289,0,-2150.98
1e+14,91.7878,111.367,0,-4082.01
1e+14,89.1218,103.463,0,-144.039
1e+14,87.9555,101.59,0,-2028.07
1e+14,84.981,108.265,0,-622.969
1e+14,85.3676,106.322,0,-4639.16
1e+14,90.6655,114.789,0,-1234.97
1e+14,106.665,93.2869,0,-409.859
1e+14,115.046,85.0809,0,-3432.19
1e+14,88.67,110.077,0,-766.097
1e+14,105.784,107.399,0,-1726.56
1e+14,101.969,98.1324,0,-4858.56
1e+14,110.213,114.357,0,-4066.7
1e+14,108.558,103.764,0,-2530.72
1e+14,106.15,95.9971,0,-577.344
1e+14,96.3972,114.281,0,-1078.54
1e+14,101.435,90.8164,0,-4457.83
1e+14,106.082,87.2592,0,-95.104
1e+14,83.7769,104.553,0,-2272.27
1e+14,115.281,88.3477,0,-347.164
1e+14,86.8108,96.0799,0,-1405.4
1e+14,95.6387,100.058,0,-4813.28
1e+14,102.494,89.2884,0,-4531.32
1e+14,87.4432,91.6002,0,-2940.78
1e+14,109.498,92.7829,0,-1092.04
1e+14,97.8689,116.546,0,-2803.72
1e+14,112.664,102.846,0,-1351.78
1e+14,90.7333,87.9181,0,-3609.87
1e+14,98.152,106.755,0,-3510.87
1e+14,116.432,111.68,0,-1227.46
1e+14,103.143,86.0312,0,-2559.82
1e+14,99.5825,83.6003,0,-1577.46
1e+14,106.792,113.345,0,-3157.52
1e+14,105.051,93.2406,0,-2062.43
1e+14,98.1932,99.5448,0,-1596.19
1e+14,99.553,88.0242,0,-4978.43
1e+14,103.65,108.792,0,-938.183
1e+14,84.0939,98.749,0,-2288.04
1e+14,110.714,99.1167,0,-3742.44
1e+14,95.6519,87.6879,0,-546.013
1e+14,108.303,86.283,0,-3117.97
1e+14,91.3454,108.522,0,-1208.2
1e+14,108.83,101.94,0,-2802.04
1e+14,116.224,105.292,0,-2596.83
1e+14,102.134,99.0316,0,-3202.7
1e+14,101.318,113.108,0,-1116.96
1e+14,102,85.6457,0,-3381.5
1e+14,87.3795,87.655,0,-4640.66
1e+14,93.4988,100.616,0,-125.039
1e+14,107.128,92.9837,0,-1373.75
1e+14,110.489,85.2896,0,-3989.65
1e+14,85.722,95.6129,0,-1761.19
1e+14,88.8373,88.2806,0,-2311.88
1e+14,106.124,88.8074,0,-2247.78
1e+14,114.44,92.35,0,-298.665
1e+14,105.083,88.9353,0,-1370.16
1e+14,93.3102,97.0689,0,-2953.03
1e+14,110.462,97.084,0,-3139.41
1e+14,85.1135,102.575,0,-1116.51
1e+14,112.08,99.8987,0,-242.418
1e+14,115.345,101.505,0,-2125.59
1e+14,92.5011,98.6501,0,-2341.96
1e+14,89.905,99.8386,0,-4290.53
1e+14,104.468,100.52,0,-642.183
1e+14,97.4661,113.214,0,-2833.77
1e+14,115.17,88.0212,0,-1515.72
1e+14,103.046,91.3144,0,-3274.41
1e+14,90.7735,96.6875,0,-612.609
1e+14,102.031,105.63,0,-1478.12
1e+14,96.8397,84.375,0,-894.986
1e+14,115.804,113.152,0,-1076.92
1e+14,116.308,86.8131,0,-536.38
1e+14,84.8962,83.9174,0,-2611.43
1e+14,111.87,94.1147,0,-2587.57
1e+14,89.9191,103.564,0,-429.344
1e+14,88.1829,90.709,0,-2321.1
1e+14,112.831,115.428,0,-4466.26
1e+14,88.8233,86.5878,0,-1202.23
1e+14,86.4447,110.057,0,-4623.4
1e+14,96.1092,107.624,0,-2613.91
1e+14,111.372,96.7805,0,-1858.7
1e+14,102.343,113.36,0,-927.462
1e+14,89.1126,115.955,0,-2894.68
1e+14,108.325,84.4694,0,-360.192
1e+14,94.3511,92.4541,0,-4049.3
1e+14,109.727,114.911,0,-3892.96
1e+14,83.7661,90.4149,0,-4028.68
1e+14,112.981,101.622,0,-3107.6
1e+14,98.9869,106.258,0,-761.43
1e+14,112.714,89.2661,0,-3304.24
1e+14,96.1141,88.8947,0,-1699.7
1e+14,85.1992,108.724,0,-379.025
1e+14,99.5897,103.866,0,-487.145
1e+14,84.1365,116.238,0,-4732.26
1e+14,99.7769,83.5475,0,-3536.17
1e+14,87.5592,107.182,0,-4951.55
1e+14,116.412,105.273,0,-3019.57
1e+14,102.788,88.0662,0,-171.531
1e+14,113.658,90.9239,0,-1685.58
1e+14,86.9365,108.474,0,-1102.55
1e+14,96.1645,103.522,0,-542.448
1e+14,111.321,106.396,0,-1854.24
1e+14,90.2657,96.3163,0,-965.731
1e+14,96.0777,111.38,0,-716.482
1e+14,114.989,114.549,0,-2382.03
1e+14,109.062,106.472,0,-718.978
1e+14,88.9709,100.199,0,-4453.85
1e+14,102.584,99.3156,0,-4881.47
1e+14,108.726,91.4153,0,-2140.41
1e+14,106.568,93.1784,0,-4961.24
1e+14,103.064,100.759,0,-9.99343
1e+14,109.593,93.3252,0,-584.217
1e+14,96.945,88.5971,0,-73.6028
1e+14,93.6411,93.0464,0,-152.112
1e+14,97.2473,102.683,0,-2115.61
1e+14,86.5241,110.514,0,-982.357
1e+14,94.5047,106.975,0,-3734.26
1e+14,97.9013,94.3569,0,-864.056
1e+14,106.02,109.064,0,-1047.68
1e+14,93.7425,96.3837,0,-4149.85
1e+14,110.721,84.3147,0,-531.868
1e+14,105.671,105.089,0,-4146.98
1e+14,107.708,116.601,0,-2744.91
1e+14,92.6513,90.3904,0,-706.039
1e+14,105.707,116.235,0,-1316.62
1e+14,99.8147,85.3465,0,-2480.36
1e+14,92.1906,113.518,0,-238.968
1e+14,115.399,110.74,0,-1306.88
1e+14,86.7711,96.0247,0,-2849.44
1e+14,107.912,110.862,0,-629.719
1e+14,85.2104,97.6369,0,-4983.95
1e+14,92.7103,116.039,0,-14.3635
1e+14,94.9414,114.085,0,-2732.6
1e+14,112.398,98.4928,0,-2410.86
1e+14,110.595,109.738,0,-2841.02
1e+14,108.474,92.8627,0,-3433.02
1e+14,88.5298,87.8246,0,-4102.21
1e+14,104.026,100.214,0,-2709.18
1e+14,94.0608,113.083,0,-1778.22
1e+14,114.43,87.898,0,-4202.1
1e+14,106.596,94.2793,0,-2805.59
1e+14,89.3752,96.3303,0,-219.01
1e+14,91.4358,95.5531,0,-1076.41
1e+14,108.435,104.894,0,-1610.56
1e+14,107.289,107.315,0,-647.266
1e+14,99.3789,94.4648,0,-3692.35
1e+14,92.744,114.917,0,-2863.47
1e+14,85.2242,96.6833,0,-4098.9
1e+14,83.7098,109.891,0,-1042.13
1e+14,109.206,91.4589,0,-3463.07
1e+14,113.35,106.49,0,-4903.88
1e+14,102.907,116.365,0,-3641.22
1e+14,85.9958,98.0332,0,-180.306
1e+14,95.6383,93.6519,0,-4161.77
1e+14,89.1645,86.912,0,-3664
1e+14,88.0853,115.779,0,-2115.53
1e+14,93.4363,84.3347,0,-1687.78
1e+14,87.6073,116.013,0,-4501.14
1e+14,84.0845,107.925,0,-1415.19
1e+14,89.2547,103.314,0,-1532.75
1e+14,91.3828,104.171,0,-1286.74
1e+14,92.1323,101.002,0,-3730.37
1e+14,90.4153,109.766,0,-3609.87
1e+14,95.0016,91.9792,0,-3096.43
1e+14,104.853,93.81,0,-1671.22
1e+14,90.1214,103.063,0,-2248.23
1e+14,101.357,112.154,0,-734.676
1e+14,116.64,108.975,0,-2308.86
1e+14,92.2618,110.551,0,-141.985
1e+14,92.3286,100.794,0,-2019.18
1e+14,83.6384,110.485,0,-3967.99
1e+14,99.4093,105.351,0,-412.174
1e+14,94.7241,94.7687,0,-3531.37
1e+14,115.406,89.6561,0,-4091.44
1e+14,89.4381,85.5418,0,-4958.41
1e+14,96.7086,114.936,0,-2745.11
1e+14,93.9111,97.1636,0,-2564.2
1e+14,88.6934,103.182,0,-1796.32
1e+14,101.775,105.775,0,-306.882
1e+14,90.2999,104.13,0,-1417.03
1e+14,103.184,114.032,0,-559.765
1e+14,93.8999,108.157,0,-3058.05
1e+14,94.9755,87.208,0,-501.086
1e+14,96.7936,110.059,0,-3325.52
1e+14,92.7891,106.204,0,-585.852
1e+14,113.818,106.558,0,-2366.55
1e+14,93.6315,97.4975,0,-414.8
1e+14,83.5219,86.4618,0,-3501.52
1e+14,96.5942,92.8293,0,-1985.9
1e+14,87.0935,114.259,0,-4752.22
1e+14,91.9741,108.488,0,-235.098
1e+14,84.0693,85.7638,0,-664.611
1e+14,101.643,83.5403,0,-2291.77
1e+14,95.7587,83.6602,0,-1678.58
1e+14,101.198,106.516,0,-3984.81
1e+14,103.144,102.387,0,-636.816
1e+14,88.7717,85.9344,0,-385.602
1e+14,94.9978,95.4192,0,-2367.27
1e+14,87.9899,112.278,0,-4179.55
1e+14,91.8414,111.957,0,-4909.94
1e+14,92.1267,106.478,0,-2470.78
1e+14,91.5759,83.5994,0,-4491.36
1e+14,93.5328,105.922,0,-658.448
1e+14,101.248,113.557,0,-3195.55
1e+14,86.9461,102.666,0,-4544.57
1e+14,113.114,105.099,0,-3516.36
1e+14,107.693,101.445,0,-1238.69
1e+14,96.99,111.107,0,-1070.81
1e+14,85.8532,102.224,0,-3373.91
1e+14,101.807,105.492,0,-3717.37
1e+14,99.8858,114.489,0,-4337.33
1e+14,92.4478,104.025,0,-74.7526
1e+14,100.383,100.755,0,-3706.05
1e+14,102.977,104.546,0,-1465.64
1e+14,114.038,111.68,0,-2218.4
1e+14,113.173,92.8104,0,-2999.31
1e+14,116.544,87.9544,0,-2075.62
1e+14,84.4461,85.9433,0,-4947.95
1e+14,108.779,112.083,0,-4742
1e+14,107.506,113.799,0,-4455.2
1e+14,88.8441,103.302,0,-292.784
1e+14,93.8221,101.625,0,-1644.05
1e+14,110.65,89.8248,0,-3009.7
1e+14,108.617,94.3729,0,-244.172
1e+14,98.6111,90.0735,0,-1365.34
1e+14,116.509,106.602,0,-2184.21
1e+14,89.2002,88.4755,0,-1577.97
1e+14,83.702,113.302,0,-3620.82
1e+14,99.3479,106.034,0,-3189.89
1e+14,100.113,105.869,0,-4197.51
1e+14,97.635,84.6334,0,-2792.71
1e+14,113.217,102.407,0,-2409.68
1e+14,102.202,103.612,0,-1667.93
1e+14,94.911,103.174,0,-4649.95
1e+14,84.3339,99.5824,0,-4262.52
1e+14,87.0432,101.124,0,-4784.05
1e+14,84.974,90.6845,0,-2056
1e+14,89.542,99.6236,0,-2656.69
1e+14,87.5032,98.8228,0,-3627.1
1e+14,83.8963,112.116,0,-4827.16
1e+14,109.945,105.376,0,-2325.46
1e+14,98.8856,104.272,0,-786.418
1e+14,84.1335,98.4669,0,-3032.08
1e+14,98.5177,87.1594,0,-2534.2
1e+14,109.128,85.0498,0,-753.19
1e+14,92.0277,109.914,0,-2183.99
1e+14,85.7226,105.947,0,-226.713
1e+14,90.1047,89.9148,0,-4686.2
1e+14,86.5001,106.519,0,-2126.82
1e+14,90.7476,94.1831,0,-1244.49
1e+14,109.127,95.5784,0,-2791.63
1e+14,84.0531,113.204,0,-305.236
1e+14,108.48,92.4426,0,-986.421
1e+14,100.261,83.9315,0,-4890.08
1e+14,93.7613,111.994,0,-2956.3
1e+14,112.453,102.77,0,-639.279
1e+14,111.229,86.2747,0,-174.581
1e+14,99.5045,105.316,0,-234.273
1e+14,104.941,103.151,0,-4020.24
1e+14,96.5633,106.395,0,-2494.61
1e+14,107.901,88.8144,0,-37.4061
1e+14,101.505,99.0876,0,-2931.08
1e+14,91.3994,116.261,0,-2184.88
1e+14,115.069,102.652,0,-2121.13
1e+14,83.8316,91.187,0,-4499.32
1e+14,113.356,111.847,0,-4493.04
1e+14,85.446,90.7562,0,-3292.99
1e+14,96.805,101.68,0,-3415.96
1e+14,92.0179,111.322,0,-1924.28
1e+14,84.5014,115.176,0,-986.504
1e+14,109.475,116.185,0,-2368.29
1e+14,91.2895,103.028,0,-148.819
1e+14,86.3821,90.0196,0,-1691.88
1e+14,103.075,109.166,0,-1335.93
1e+14,99.1556,107.803,0,-370.82
1e+14,88.8874,97.4499,0,-4228.05
1e+14,106.427,90.5438,0,-3554.98
1e+14,102.979,109.218,0,-2996.55
1e+14,109.044,95.9188,0,-1316.35
1e+14,100.877,112.838,0,-3646.55
1e+14,114.487,83.4597,0,-2318.36
1e+14,88.9572,103.427,0,-3613.72
1e+14,90.4914,89.1919,0,-2585.89
1e+14,90.6677,85.2072,0,-4733.81
1e+14,109.151,106.937,0,-4181.23
1e+14,86.4842,105.995,0,-1065.36
1e+14,101.356,85.6976,0,-835.23
1e+14,93.5961,103.358,0,-415.692
1e+14,96.5936,115.832,0,-2850.42
1e+14,88.0682,96.0849,0,-270.168
1e+14,99.1815,109.594,0,-2322.09
1e+14,112.814,91.1411,0,-450.671
1e+14,105.365,109.283,0,-3880.43
1e+14,93.0671,112.738,0,-1400.69
1e+14,106.259,97.8574,0,-1406.76
1e+14,88.3241,95.7401,0,-873.788
1e+14,112.599,112.306,0,-3010.32
1e+14,101.342,89.0557,0,-469.31
1e+14,116.405,88.7813,0,-1306.89
1e+14,87.2231,92.1325,0,-4698.08
1e+14,89.6149,90.2353,0,-3257.63
1e+14,88.8937,103.221,0,-215.139
1e+14,93.8217,94.1934,0,-1959.1
1e+14,96.7296,101.525,0,-3740.23
1e+14,106.87,92.1765,0,-870.383
1e+14,106.674,99.1688,0,-4058.04
1e+14,97.3308,105.006,0,-1900.82
1e+14,94.0444,104.809,0,-2645.12
1e+14,107.608,93.4752,0,-169.789
1e+14,96.4151,115.343,0,-3184.21
1e+14,83.995,103.739,0,-4199.15
1e+14,110.305,88.5787,0,-4961.57
1e+14,99.4141,86.1122,0,-3701.28
1e+14,103.084,102.723,0,-612.124
1e+14,103.18,112.854,0,-3187.54
1e+14,94.3363,110.515,0,-2499.06
1e+14,88.8797,101.74,0,-270.77
1e+14,101.421,108.772,0,-351.206
1e+14,93.4568,94.8435,0,-2081.96
1e+14,100.712,92.512,0,-2732.65
1e+14,93.1848,90.0181,0,-4803.44
1e+14,95.0228,114.065,0,-2537.44
1e+14,93.0566,102.828,0,-1822.54
1e+14,98.2474,110.023,0,-1358.79
1e+14,100.989,116.283,0,-31.3946
1e+14,106.973,93.6362,0,-3120.64
1e+14,115.725,87.4109,0,-3976.01
1e+14,90.5723,114.636,0,-4777.54
1e+14,102.029,98.7895,0,-616.279
1e+14,107.307,105.428,0,-744.249
1e+14,102.439,93.5315,0,-1287.13
1e+14,97.2839,83.5525,0,-70.3333
1e+14,84.7362,94.6671,0,-2516.82
1e+14,-113.831,-94.271,0,3099.63
1e+14,-92.5638,-86.7602,0,538.086
1e+14,-89.6554,-105.193,0,803.478
1e+14,-108.421,-105.377,0,120.559
1e+14,-112.556,-99.9682,0,1851.35
1e+14,-85.0353,-88.1417,0,2598.6
1e+14,-110.101,-100.721,0,2989.29
1e+14,-92.0086,-88.007,0,890.028
1e+14,-91.3619,-85.4157,0,2545.59
1e+14,-105.847,-96.2371,0,363.933
1e+14,-90.055,-88.5259,0,3967.93
1e+14,-91.9675,-97.5,0,4265.41
1e+14,-110.167,-112.603,0,202.95
1e+14,-116.366,-97.9592,0,4847.98
1e+14,-112.282,-87.7847,0,2558.5
1e+14,-85.7816,-98.6857,0,2799.41
1e+14,-116.107,-116.025,0,810.977
1e+14,-85.4069,-99.6802,0,1872.71
1e+14,-115.064,-88.4459,0,3771.95
1e+14,-86.6084,-93.9588,0,1045.37
1e+14,-113.202,-112.775,0,2716.46
1e+14,-87.9894,-104.029,0,2201.12
1e+14,-109.019,-110.007,0,556.682
1e+14,-116.443,-89.6876,0,365.623
1e+14,-102.474,-115.11,0,626.056
1e+14,-112.657,-96.1465,0,4102.49
1e+14,-87.8004,-93.8762,0,2482.26
1e+14,-106.648,-95.3506,0,817.308
1e+14,-96.813,-102.885,0,3907.18
1e+14,-91.9757,-103.082,0,3023.66
1e+14,-102.394,-102.318,0,3734.29
1e+14,-87.6731,-87.7458,0,4044.41
1e+14,-85.1002,-112.811,0,981.718
1e+14,-85.286,-101.193,0,1528.21
1e+14,-105.411,-115.91,0,4641.02
1e+14,-91.7995,-107.448,0,1906.57
1e+14,-90.7834,-96.0479,0,325.096
1e+14,-95.5485,-84.4652,0,1072.36
1e+14,-86.5599,-112.788,0,1461.86
1e+14,-107.231,-101.308,0,3873.47
1e+14,-111.342,-86.1391,0,4007.9
1e+14,-109.33,-104.545,0,1512.83
1e+14,-86.319,-97.0467,0,3091.84
1e+14,-87.2174,-95.8627,0,2891.92
1e+14,-115.228,-105.891,0,2772.96
1e+14,-104.297,-88.1767,0,1278.45
1e+14,-105.856,-83.955,0,4724.32
1e+14,-111.762,-112.758,0,2860.46
1e+14,-91.3355,-109.008,0,3303.61
1e+14,-113.595,-84.9402,0,2026.27
1e+14,-94.2714,-86.5696,0,4045.84
1e+14,-107.187,-93.0718,0,1103.49
1e+14,-108.409,-99.1623,0,3752.38
1e+14,-94.6034,-98.5705,0,4309.12
1e+14,-95.1225,-90.3291,0,1214.86
1e+14,-99.5592,-91.3466,0,3404.09
1e+14,-112.513,-98.0585,0,3068.4
1e+14,-113.445,-107.265,0,2070.89
1e+14,-101.981,-92.2801,0,2430.37
1e+14,-110.693,-87.0264,0,4877.49
1e+14,-99.8988,-99.952,0,4595.85
1e+14,-88.1834,-98.041,0,3445.25
1e+14,-89.0836,-94.1595,0,1186.06
1e+14,-83.7544,-92.8857,0,1681.74
1e+14,-107.294,-94.852,0,2912.26
1e+14,-102.68,-83.6586,0,756.655
1e+14,-96.0138,-104.245,0,4895.47
1e+14,-114.261,-109.922,0,805.341
1e+14,-103.89,-107.524,0,4099.89
1e+14,-105.581,-101.818,0,3697.07
1e+14,-83.4596,-105.535,0,4284.23
1e+14,-108.449,-100.476,0,2797.42
1e+14,-91.8123,-90.0869,0,3091.79
1e+14,-113.745,-111.853,0,3985.57
1e+14,-102.511,-101.036,0,4655.03
1e+14,-98.5741,-101.618,0,1556.36
1e+14,-93.7655,-83.4527,0,2971.59
1e+14,-108.327,-92.5109,0,4152.21
1e+14,-110.781,-92.2415,0,2800.08
1e+14,-92.6948,-87.6458,0,2015.45
1e+14,-85.4785,-104.545,0,3039.49
1e+14,-92.9067,-116.354,0,3579.97
1e+14,-95.9334,-85.9664,0,3900.64
1e+14,-109.946,-87.7787,0,1945.68
1e+14,-110.8,-114.849,0,3074.37
